subject	time_elapsed_ms	blocknum	block_type	block_response	trialnum	target	level	field	target_present	response	correct	rt	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response
633d9eb9721ed1d1b6df11af	211984	2.5	main	slash	68	absent	absent	absent	no	present	0	380	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	213224	2.5	main	slash	69	circle	global	LVF	yes	present	1	370	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	214448	2.5	main	slash	70	circle	local	LVF	yes	present	1	375	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	215672	2.5	main	slash	71	circle	local	LVF	yes	present	1	382	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	216912	2.5	main	slash	72	square	global	RVF	yes	present	1	354	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	218080	2.5	main	slash	73	circle	local	RVF	yes	present	1	354	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	219152	2.5	main	slash	74	circle	local	RVF	yes	present	1	309	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	221959	2.5	main	slash	75	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	223216	2.5	main	slash	76	circle	local	RVF	yes	present	1	336	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	226062	2.5	main	slash	77	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	227304	2.5	main	slash	78	circle	global	LVF	yes	present	1	354	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	228504	2.5	main	slash	79	circle	global	RVF	yes	present	1	354	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	229640	2.5	main	slash	80	square	global	RVF	yes	present	1	339	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	245803	3.5	practice	z	1	square	local	LVF	yes	present	1	329	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	249814	3.5	practice	z	2	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	252280	3.5	practice	z	3	circle	global	LVF	yes	present	1	395	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	256288	3.5	practice	z	4	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	258688	3.5	practice	z	5	square	global	RVF	yes	present	1	346	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	261072	3.5	practice	z	6	circle	local	RVF	yes	present	1	362	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	263353	3.5	practice	z	7	circle	global	RVF	yes	present	1	374	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	267229	3.5	practice	z	8	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	269609	3.5	practice	z	9	square	local	LVF	yes	present	1	374	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	273685	3.5	practice	z	10	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	276728	3.5	practice	z	11	square	global	LVF	yes	present	1	388	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	279192	3.5	practice	z	12	circle	local	RVF	yes	present	1	384	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	281535	3.5	practice	z	13	square	global	LVF	yes	present	1	393	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	283879	3.5	practice	z	14	circle	local	RVF	yes	present	1	385	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	286264	3.5	practice	z	15	circle	global	LVF	yes	present	1	350	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	288664	3.5	practice	z	16	circle	global	RVF	yes	present	1	382	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	295008	4.5	main	z	1	circle	global	RVF	yes	present	1	352	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	296640	4.5	main	z	2	circle	global	RVF	yes	present	1	350	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	298032	4.5	main	z	3	square	global	RVF	yes	present	1	357	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	299360	4.5	main	z	4	square	global	LVF	yes	present	1	418	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	302308	4.5	main	z	5	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	303584	4.5	main	z	6	circle	local	LVF	yes	present	1	355	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	304880	4.5	main	z	7	circle	global	RVF	yes	present	1	349	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	306288	4.5	main	z	8	square	local	LVF	yes	present	1	507	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	307951	4.5	main	z	9	square	global	RVF	yes	present	1	387	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	309375	4.5	main	z	10	square	local	RVF	yes	present	1	392	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	310752	4.5	main	z	11	circle	local	LVF	yes	present	1	434	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	312055	4.5	main	z	12	circle	global	LVF	yes	present	1	387	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	313359	4.5	main	z	13	absent	absent	absent	no	present	0	389	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	314928	4.5	main	z	14	square	global	RVF	yes	present	1	339	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	317821	4.5	main	z	15	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	319279	4.5	main	z	16	circle	local	LVF	yes	present	1	388	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	322292	4.5	main	z	17	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	323592	4.5	main	z	18	circle	global	RVF	yes	present	1	346	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	324959	4.5	main	z	19	square	local	RVF	yes	present	1	396	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	327829	4.5	main	z	20	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	329120	4.5	main	z	21	circle	global	LVF	yes	present	1	353	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	330496	4.5	main	z	22	square	global	LVF	yes	present	1	428	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	331744	4.5	main	z	23	square	global	RVF	yes	present	1	358	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	333104	4.5	main	z	24	square	local	LVF	yes	present	1	484	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	334520	4.5	main	z	25	circle	local	LVF	yes	present	1	432	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	335688	4.5	main	z	26	circle	local	RVF	yes	present	1	349	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	336896	4.5	main	z	27	square	local	RVF	yes	present	1	373	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	338136	4.5	main	z	28	circle	global	LVF	yes	present	1	411	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	339400	4.5	main	z	29	square	local	RVF	yes	present	1	358	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	340504	4.5	main	z	30	circle	local	RVF	yes	present	1	312	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	341728	4.5	main	z	31	square	local	LVF	yes	present	1	400	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	342896	4.5	main	z	32	circle	local	RVF	yes	present	1	351	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	344088	4.5	main	z	33	absent	absent	absent	no	present	0	409	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	347145	4.5	main	z	34	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	350081	4.5	main	z	35	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	351368	4.5	main	z	36	circle	local	RVF	yes	present	1	349	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	352719	4.5	main	z	37	square	local	LVF	yes	present	1	384	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	353999	4.5	main	z	38	circle	global	LVF	yes	present	1	396	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	355320	4.5	main	z	39	square	global	LVF	yes	present	1	498	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	356552	4.5	main	z	40	square	global	LVF	yes	present	1	380	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	359355	4.5	main	z	41	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	362258	4.5	main	z	42	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	363615	4.5	main	z	43	circle	local	RVF	yes	present	1	387	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	364856	4.5	main	z	44	square	global	LVF	yes	present	1	377	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	366232	4.5	main	z	45	square	local	LVF	yes	present	1	484	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	367720	4.5	main	z	46	square	local	RVF	yes	present	1	421	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	368943	4.5	main	z	47	square	local	LVF	yes	present	1	394	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	370159	4.5	main	z	48	circle	global	LVF	yes	present	1	392	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	373017	4.5	main	z	49	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	374320	4.5	main	z	50	circle	local	LVF	yes	present	1	366	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	375512	4.5	main	z	51	square	global	LVF	yes	present	1	340	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	376680	4.5	main	z	52	circle	global	RVF	yes	present	1	340	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	379473	4.5	main	z	53	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	380776	4.5	main	z	54	square	global	RVF	yes	present	1	350	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	383593	4.5	main	z	55	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	386528	4.5	main	z	56	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	387816	4.5	main	z	57	circle	global	LVF	yes	present	1	367	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	389128	4.5	main	z	58	square	local	RVF	yes	present	1	445	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	390296	4.5	main	z	59	circle	global	RVF	yes	present	1	345	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	391544	4.5	main	z	60	circle	local	LVF	yes	present	1	442	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	392680	4.5	main	z	61	circle	global	RVF	yes	present	1	328	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	395485	4.5	main	z	62	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	396768	4.5	main	z	63	circle	local	LVF	yes	present	1	362	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	397928	4.5	main	z	64	square	global	RVF	yes	present	1	338	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	399032	4.5	main	z	65	square	global	RVF	yes	present	1	291	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	400176	4.5	main	z	66	circle	global	LVF	yes	present	1	333	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	401336	4.5	main	z	67	square	local	RVF	yes	present	1	359	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	402448	4.5	main	z	68	circle	local	RVF	yes	present	1	320	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	403640	4.5	main	z	69	circle	global	LVF	yes	present	1	378	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	404744	4.5	main	z	70	circle	local	RVF	yes	present	1	315	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	405919	4.5	main	z	71	absent	absent	absent	no	present	0	390	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	407392	4.5	main	z	72	square	local	LVF	yes	present	1	477	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	408568	4.5	main	z	73	circle	local	RVF	yes	present	1	370	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	409752	4.5	main	z	74	square	local	RVF	yes	present	1	419	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	410936	4.5	main	z	75	circle	local	LVF	yes	present	1	352	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	412024	4.5	main	z	76	circle	global	RVF	yes	present	1	322	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	413160	4.5	main	z	77	square	local	LVF	yes	present	1	374	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	414303	4.5	main	z	78	square	global	LVF	yes	present	1	384	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	415384	4.5	main	z	79	square	global	LVF	yes	present	1	329	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
633d9eb9721ed1d1b6df11af	416504	4.5	main	z	80	square	global	RVF	yes	present	1	349	25	25	25	25	100	27	US	Male	16	White	No	Yes	Owen	NA
63616c4bc6ecb76a9f0a5f21	191503	1	practice	slash	1	square	local	LVF	yes	present	1	573	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	196782	1	practice	slash	2	circle	local	RVF	yes	present	1	701	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	202332	1	practice	slash	3	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	205673	1	practice	slash	4	square	global	LVF	yes	present	1	794	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	208559	1	practice	slash	5	circle	local	RVF	yes	present	1	543	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	211149	1	practice	slash	6	circle	global	RVF	yes	present	1	464	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	214036	1	practice	slash	7	square	global	RVF	yes	present	1	757	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	216618	1	practice	slash	8	square	global	LVF	yes	present	1	419	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	219197	1	practice	slash	9	circle	global	RVF	yes	present	1	569	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	221775	1	practice	slash	10	circle	local	RVF	yes	present	1	481	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	224343	1	practice	slash	11	absent	absent	absent	no	present	0	528	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	228350	1	practice	slash	12	square	local	LVF	yes	absent	0	2000	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	232360	1	practice	slash	13	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	235090	1	practice	slash	14	absent	absent	absent	no	present	0	538	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	237949	1	practice	slash	15	circle	global	LVF	yes	present	1	770	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	240725	1	practice	slash	16	circle	global	LVF	yes	present	1	544	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	255054	2	main	slash	1	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	257763	2	main	slash	2	circle	local	RVF	yes	present	1	580	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	261447	2	main	slash	3	circle	local	LVF	yes	absent	0	2000	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	263815	2	main	slash	4	square	global	LVF	yes	present	1	881	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	267451	2	main	slash	5	square	local	LVF	yes	absent	0	2000	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	269037	2	main	slash	6	square	global	RVF	yes	present	1	479	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	272688	2	main	slash	7	circle	global	LVF	yes	present	1	676	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	276196	2	main	slash	8	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	277521	2	main	slash	9	circle	global	LVF	yes	present	1	399	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	281094	2	main	slash	10	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	282504	2	main	slash	11	square	global	RVF	yes	present	1	466	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	284731	2	main	slash	12	circle	local	RVF	yes	present	1	567	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	288021	2	main	slash	13	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	289401	2	main	slash	14	circle	global	RVF	yes	present	1	450	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	291146	2	main	slash	15	circle	global	RVF	yes	present	1	384	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	292897	2	main	slash	16	circle	global	LVF	yes	present	1	411	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	294653	2	main	slash	17	circle	local	LVF	yes	present	1	477	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	297864	2	main	slash	18	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	299167	2	main	slash	19	square	local	RVF	yes	present	1	407	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	301066	2	main	slash	20	square	global	RVF	yes	present	1	451	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	302793	2	main	slash	21	circle	global	RVF	yes	present	1	585	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	304517	2	main	slash	22	square	local	RVF	yes	present	1	647	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	306117	2	main	slash	23	square	global	LVF	yes	present	1	520	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
63616c4bc6ecb76a9f0a5f21	308116	2	main	slash	24	square	local	RVF	yes	present	1	928	25	25	25	25	100	20	US	Male	12	White	No	No	NA	this was a fun experiment. I enjoyed testing my reaction time. it would be interesting to know which hand I did better with.
